time,value
85.2929,5760.6526463
85.3512,5760.2280094
85.4095,5760.3347599
85.4678,5760.2213735
85.5261,5760.5560488
85.5844,5760.4461187
85.6427,5760.4543333
85.701,5760.3386927
85.7593,5760.2573774
85.8176,5760.2116506
85.8759,5760.2935116
85.9342,5760.0682698
85.9925,5760.1028074
86.0508,5759.9023873
86.1091,5759.8226575
86.1674,5759.6829298
86.2257,5759.7181205
86.284,5759.7288325
86.3423,5759.6575308
86.4006,5759.7006067
86.4589,5759.6173893
86.5172,5759.6239797
86.5755,5759.7452056
86.6338,5760.0140382
86.6921,5760.2591793
86.7504,5760.079608
86.8087,5760.2600248
86.867,5760.4623263
86.9253,5760.6083469
86.9836,5760.6090414
87.0419,5760.5110102
87.1002,5760.2929954
87.1585,5760.1785099
87.2168,5760.4168221
87.2751,5760.5280018
87.3334,5760.7969169
87.3917,5760.6729191
87.45,5760.6107241
87.5083,5760.6932511
87.5666,5760.8295308
87.6249,5760.8165129
87.6832,5760.6672912
87.7415,5760.5465319
87.7998,5760.4409755
87.8581,5760.3889222
87.9164,5760.4232773
87.9747,5760.1748816
88.033,5760.0540124
88.0913,5760.0595533
88.1496,5760.0640204
88.2079,5759.9040619
88.2662,5759.8898411
88.3245,5759.9441548
88.3828,5759.8683114
88.4411,5759.8561189
88.4994,5760.0864232
88.5577,5760.289407
88.616,5759.9224562
88.6743,5760.0966313
88.7326,5760.1770111
88.7909,5760.1697344
88.8492,5760.3562368
88.9075,5760.4686209
88.9658,5760.7156763
89.0241,5760.9231435
89.0824,5760.9479305
89.1407,5760.8340739
89.199,5760.6136023
89.2573,5760.7505557
89.3156,5760.430547
89.3739,5760.6967983
89.4322,5760.5393289
89.4905,5760.5564482
89.5488,5760.4940518
89.6071,5760.14649
89.6654,5760.070105
89.7237,5759.7449917
89.782,5759.4456954
89.8403,5759.6512964
89.8986,5759.5885927
89.9569,5759.6303736
90.0152,5759.6788887
90.0735,5759.4066747
90.1318,5759.8389171
90.1901,5759.823257
90.2484,5759.881262
90.3067,5760.2038321
90.365,5760.0359319
90.4233,5760.2668571
90.4816,5759.9590909
90.5399,5760.1195642
90.5982,5760.2479241
90.6565,5760.0868406
90.7148,5760.1580626
90.7731,5760.1295261
90.8314,5760.2225005
90.8897,5760.0851076
90.948,5760.3242447
91.0063,5760.2139919
91.0646,5760.1929008
