time,value
214.8938,-0.22693470065
214.92295,-0.22693352685
214.9521,-0.22693235437
214.98125,-0.22693118285
215.0104,-0.22693001203
215.03955,-0.22692884165
215.0687,-0.22692767113
215.09785,-0.22692649987
215.127,-0.22692532777
215.15615,-0.22692415535
215.1853,-0.22692298277
215.21445,-0.22692181055
215.2436,-0.22692063904
215.27275,-0.22691946884
215.3019,-0.22691829979
215.33105,-0.22691713227
215.3602,-0.22691596694
215.38935,-0.22691480451
215.4185,-0.22691364461
215.44765,-0.22691248628
215.4768,-0.22691132823
215.50595,-0.22691016967
215.5351,-0.22690900975
215.56425,-0.22690784802
215.5934,-0.2269066841
215.62255,-0.22690551737
215.6517,-0.22690434703
215.68085,-0.22690317273
215.71,-0.22690199419
215.73915,-0.22690081092
215.7683,-0.22689962329
215.79745,-0.22689843142
215.8266,-0.2268972354
215.85575,-0.22689603496
215.8849,-0.22689482996
215.91405,-0.22689362083
215.9432,-0.22689240849
215.97235,-0.22689119344
216.0015,-0.22688997678
216.03065,-0.22688875899
216.0598,-0.22688754005
216.08895,-0.22688632038
216.1181,-0.2268850998
216.14725,-0.22688387964
216.1764,-0.2268826599
216.20555,-0.22688144099
216.2347,-0.22688022262
216.26385,-0.22687900525
216.293,-0.22687778874
216.32215,-0.22687657345
216.3513,-0.22687536009
216.38045,-0.22687414917
216.4096,-0.22687294168
216.43875,-0.22687173731
216.4679,-0.22687053626
216.49705,-0.22686933928
216.5262,-0.22686814634
216.55535,-0.22686695698
216.5845,-0.22686577097
216.61365,-0.22686458854
216.6428,-0.22686341009
216.67195,-0.22686223535
216.7011,-0.22686106409
216.73025,-0.22685989729
216.7594,-0.22685873618
216.78855,-0.22685758082
216.8177,-0.22685643131
216.84685,-0.22685528792
216.876,-0.22685415139
216.90515,-0.22685302181
216.9343,-0.22685189918
216.96345,-0.22685078354
216.9926,-0.22684967435
217.02175,-0.2268485709
217.0509,-0.22684747131
217.08005,-0.22684637526
217.1092,-0.22684528316
217.13835,-0.22684419495
217.1675,-0.22684311007
217.19665,-0.2268420285
217.2258,-0.2268409511
217.25495,-0.22683987878
217.2841,-0.22683881207
217.31325,-0.22683775173
217.3424,-0.22683669905
217.37155,-0.22683565521
217.4007,-0.22683462076
217.42985,-0.22683359645
217.459,-0.22683258293
217.48815,-0.22683158055
217.5173,-0.22683058898
217.54645,-0.22682960828
217.5756,-0.22682863916
217.60475,-0.22682768259
217.6339,-0.22682673801
217.66305,-0.22682580495
217.6922,-0.22682488368
217.72135,-0.22682397421
217.7505,-0.22682307607
217.77965,-0.22682218972
217.8088,-0.2268213147
217.83795,-0.22682045066
217.8671,-0.22681959673
217.89625,-0.22681875236
217.9254,-0.22681791798
217.95455,-0.22681709436
217.9837,-0.2268162808
218.01285,-0.22681547769
218.042,-0.22681468541
218.07115,-0.22681390452
218.1003,-0.22681313513
218.12945,-0.22681237712
218.1586,-0.22681163039
218.18775,-0.22681089547
218.2169,-0.22681017247
218.24605,-0.22680946123
218.2752,-0.22680876111
218.30435,-0.22680807216
218.3335,-0.22680739369
218.36265,-0.22680672499
218.3918,-0.22680606617
218.42095,-0.226805418
218.4501,-0.22680478041
218.47925,-0.22680415295
218.5084,-0.22680353494
218.53755,-0.22680292524
218.5667,-0.22680232409
218.59585,-0.22680173214
218.625,-0.22680115001
218.65415,-0.22680057726
218.6833,-0.22680001255
218.71245,-0.2267994548
218.7416,-0.22679890354
218.77075,-0.22679835908
218.7999,-0.22679782213
218.82905,-0.22679729418
218.8582,-0.22679677567
218.88735,-0.22679626563
218.9165,-0.22679576335
218.94565,-0.22679526921
218.9748,-0.22679478449
219.00395,-0.22679430978
219.0331,-0.22679384502
219.06225,-0.22679338993
219.0914,-0.22679294445
219.12055,-0.22679250745
219.1497,-0.22679207766
219.17885,-0.2267916547
219.208,-0.22679123819
219.23715,-0.22679082801
219.2663,-0.22679042389
219.29545,-0.22679002529
219.3246,-0.22678963163
219.35375,-0.22678924228
219.3829,-0.22678885594
219.41205,-0.22678847192
219.4412,-0.22678809033
219.47035,-0.22678771136
219.4995,-0.22678733449
219.52865,-0.22678695954
219.5578,-0.22678658611
219.58695,-0.2267862145
219.6161,-0.22678584441
219.64525,-0.22678547586
219.6744,-0.22678510937
219.70355,-0.22678474515
219.7327,-0.22678438379
219.76185,-0.22678402586
219.791,-0.2267836717
219.82015,-0.22678332165
219.8493,-0.22678297678
219.87845,-0.22678263789
219.9076,-0.22678230598
219.93675,-0.22678198205
219.9659,-0.22678166655
219.99505,-0.22678136013
220.0242,-0.22678106345
220.05335,-0.22678077699
220.0825,-0.22678050157
220.11165,-0.22678023752
220.1408,-0.22677998449
220.16995,-0.22677974223
220.1991,-0.22677951066
220.22825,-0.22677928987
220.2574,-0.22677908001
220.28655,-0.226778881
220.3157,-0.22677869183
220.34485,-0.22677851195
220.374,-0.22677834129
220.40315,-0.22677817933
220.4323,-0.22677802553
220.46145,-0.22677787997
220.4906,-0.22677774193
220.51975,-0.22677761085
220.5489,-0.22677748692
220.57805,-0.22677736994
220.6072,-0.22677725998
220.63635,-0.22677715761
220.6655,-0.22677706252
220.69465,-0.22677697515
220.7238,-0.22677689609
220.75295,-0.22677682568
220.7821,-0.22677676428
220.81125,-0.22677671255
220.8404,-0.22677667002
220.86955,-0.22677663705
220.8987,-0.22677661367
220.92785,-0.22677660004
220.957,-0.22677659586
220.98615,-0.22677660043
221.0153,-0.22677661252
221.04445,-0.22677663175
221.0736,-0.22677665754
221.10275,-0.22677668956
221.1319,-0.22677672705
221.16105,-0.2267767697
221.1902,-0.22677681694
221.21935,-0.22677686807
221.2485,-0.22677692221
221.27765,-0.22677697964
221.3068,-0.22677704091
221.33595,-0.22677710652
221.3651,-0.22677717655
221.39425,-0.22677725138
221.4234,-0.22677733153
221.45255,-0.2267774177
221.4817,-0.22677751015
221.51085,-0.22677760945
221.54,-0.22677771642
221.56915,-0.22677783183
221.5983,-0.22677795522
221.62745,-0.22677808669
221.6566,-0.22677822624
221.68575,-0.22677837389
